61,7,1,1,0,0,0,0,0,0,0,0
23,2,1,1,0,0,0,0,0,0,0,1
30,3,1,1,0,0,0,0,0,0,0,0
62,11,2,1,0,0,0,0,0,0,0,1
14,1,2,1,0,0,0,0,0,0,0,1
6,2,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0
52,7,2,1,1,0,0,0,0,0,0,0
22,2,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
