0.000562165,0.00116821,0.004830918,0.002380952,0.064516129,0.008803391,0.75,0,0.188306105,0,0,0.06119403
0.002902313,0.013995127,0.013260174,0.005464481,0.064516129,0.008803391,0.75,0,0.188306105,0.034393809,0.028374893,0.06119403
0.001507256,0.001892915,0.012077295,0.00273224,0.032258065,0.008803391,0.75,0.03030303,0.395528805,0,0,0.152238806
0.006931263,0.024930591,0.025148605,0.030952381,0.032258065,0.008803391,0.75,0.03030303,0.395528805,0.008598452,0.008598452,0.152238806
