74,13,1,1,0,1,0,0,0,0,0,1
100,16,1,1,0,1,0,0,0,0,0,1
20,2,1,1,1,2,0,0,0,0,0,1
62,12,1,1,0,3,0,0,0,0,0,2
39,3,1,1,0,2,0,0,0,0,0,2
3,1,1,1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0
120,18,1,1,4,1,0,0,0,0,0,1
27,6,1,1,0,6,0,0,0,0,0,2
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
