298,27,5,4,0,1,0,0,0,0,0,1
118,29,3,1,0,1,0,0,0,0,0,1
177,29,5,2,1,4,0,0,0,0,0,1
125,28,1,2,0,3,0,0,0,0,0,2
100,19,2,2,0,2,0,0,0,0,0,2
179,31,9,14,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0
586,35,4,4,4,6,0,0,0,0,0,1
217,29,1,3,0,6,0,0,0,0,0,2
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
